query_id,domain,split,attack_type,method,representation,selected_forbidden_doc_ids,missed_expected_doc_ids,likely_failure_reason
q_s7_02_00_00,legal compliance,codeword,codeword_attack,Vanilla RAG,tfidf_word,s7_02_00_d03,s7_02_00_d02,codeword mismatch
q_s7_02_00_00,legal compliance,codeword,codeword_attack,Positive-only RAG,tfidf_word,,s7_02_00_d02,codeword mismatch
q_s7_02_00_00,legal compliance,codeword,codeword_attack,Query Rewrite RAG,tfidf_word,,s7_02_00_d02,codeword mismatch
q_s7_02_00_00,legal compliance,codeword,codeword_attack,Keyword Blocklist,tfidf_word,s7_02_00_d03,s7_02_00_d02,codeword mismatch
q_s7_02_00_00,legal compliance,codeword,codeword_attack,Metadata Filter,tfidf_word,,s7_02_00_d02,codeword mismatch
q_s7_02_00_00,legal compliance,codeword,codeword_attack,GoodForget-RAG,tfidf_word,,s7_02_00_d02,codeword mismatch
q_s7_02_00_00,legal compliance,codeword,codeword_attack,GoodForget-RAG hard threshold,tfidf_word,,s7_02_00_d02,codeword mismatch
q_s7_02_00_00,legal compliance,codeword,codeword_attack,Negative Vector Baseline,tfidf_word,,s7_02_00_d02,codeword mismatch
q_s7_02_00_01,legal compliance,literal,contrastive_attack,Vanilla RAG,tfidf_word,s7_02_00_d01|s7_02_00_d03,s7_02_00_d00|s7_02_00_d02,lexical overlap failure
q_s7_02_00_01,legal compliance,literal,contrastive_attack,Positive-only RAG,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_00_01,legal compliance,literal,contrastive_attack,Query Rewrite RAG,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_00_01,legal compliance,literal,contrastive_attack,Keyword Blocklist,tfidf_word,s7_02_00_d03,s7_02_00_d02,lexical overlap failure
q_s7_02_00_01,legal compliance,literal,contrastive_attack,Metadata Filter,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_00_01,legal compliance,literal,contrastive_attack,GoodForget-RAG,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_00_01,legal compliance,literal,contrastive_attack,GoodForget-RAG hard threshold,tfidf_word,,s7_02_00_d00|s7_02_00_d02,threshold too strict
q_s7_02_00_01,legal compliance,literal,contrastive_attack,Negative Vector Baseline,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_00_02,legal compliance,paraphrase,indirect_attack,Vanilla RAG,tfidf_word,s7_02_00_d03,s7_02_00_d00|s7_02_00_d02,lexical overlap failure
q_s7_02_00_02,legal compliance,paraphrase,indirect_attack,Positive-only RAG,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_00_02,legal compliance,paraphrase,indirect_attack,Query Rewrite RAG,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_00_02,legal compliance,paraphrase,indirect_attack,Keyword Blocklist,tfidf_word,s7_02_00_d03,s7_02_00_d00|s7_02_00_d02,lexical overlap failure
q_s7_02_00_02,legal compliance,paraphrase,indirect_attack,Metadata Filter,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_00_02,legal compliance,paraphrase,indirect_attack,GoodForget-RAG,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_00_02,legal compliance,paraphrase,indirect_attack,GoodForget-RAG hard threshold,tfidf_word,,s7_02_00_d00|s7_02_00_d02,threshold too strict
q_s7_02_00_02,legal compliance,paraphrase,indirect_attack,Negative Vector Baseline,tfidf_word,,s7_02_00_d02,representation sensitivity
q_s7_02_01_00,legal compliance,literal,contrastive_attack,Vanilla RAG,tfidf_word,s7_02_01_d01|s7_02_01_d03,s7_02_01_d00|s7_02_01_d02,lexical overlap failure
q_s7_02_01_00,legal compliance,literal,contrastive_attack,Positive-only RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_00,legal compliance,literal,contrastive_attack,Query Rewrite RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_00,legal compliance,literal,contrastive_attack,Keyword Blocklist,tfidf_word,s7_02_01_d03,s7_02_01_d00|s7_02_01_d02,lexical overlap failure
q_s7_02_01_00,legal compliance,literal,contrastive_attack,Metadata Filter,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_00,legal compliance,literal,contrastive_attack,GoodForget-RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_00,legal compliance,literal,contrastive_attack,GoodForget-RAG hard threshold,tfidf_word,,s7_02_01_d00,threshold too strict
q_s7_02_01_00,legal compliance,literal,contrastive_attack,Negative Vector Baseline,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_01,legal compliance,paraphrase,indirect_attack,Vanilla RAG,tfidf_word,s7_02_01_d03,s7_02_01_d00|s7_02_01_d02,lexical overlap failure
q_s7_02_01_01,legal compliance,paraphrase,indirect_attack,Positive-only RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_01,legal compliance,paraphrase,indirect_attack,Query Rewrite RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_01,legal compliance,paraphrase,indirect_attack,Keyword Blocklist,tfidf_word,s7_02_01_d03,s7_02_01_d00|s7_02_01_d02,lexical overlap failure
q_s7_02_01_01,legal compliance,paraphrase,indirect_attack,Metadata Filter,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_01,legal compliance,paraphrase,indirect_attack,GoodForget-RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_01,legal compliance,paraphrase,indirect_attack,GoodForget-RAG hard threshold,tfidf_word,,s7_02_01_d00,threshold too strict
q_s7_02_01_01,legal compliance,paraphrase,indirect_attack,Negative Vector Baseline,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_02,legal compliance,stale_policy,stale_policy_confusion,Vanilla RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_02,legal compliance,stale_policy,stale_policy_confusion,Positive-only RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_02,legal compliance,stale_policy,stale_policy_confusion,Query Rewrite RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_02,legal compliance,stale_policy,stale_policy_confusion,Keyword Blocklist,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_02,legal compliance,stale_policy,stale_policy_confusion,Metadata Filter,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_02,legal compliance,stale_policy,stale_policy_confusion,GoodForget-RAG,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_01_02,legal compliance,stale_policy,stale_policy_confusion,GoodForget-RAG hard threshold,tfidf_word,,s7_02_01_d02,threshold too strict
q_s7_02_01_02,legal compliance,stale_policy,stale_policy_confusion,Negative Vector Baseline,tfidf_word,,s7_02_01_d02,representation sensitivity
q_s7_02_02_00,legal compliance,paraphrase,indirect_attack,Vanilla RAG,tfidf_word,s7_02_02_d03,s7_02_02_d00|s7_02_02_d02,lexical overlap failure
q_s7_02_02_00,legal compliance,paraphrase,indirect_attack,Positive-only RAG,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_00,legal compliance,paraphrase,indirect_attack,Query Rewrite RAG,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_00,legal compliance,paraphrase,indirect_attack,Keyword Blocklist,tfidf_word,,s7_02_02_d00|s7_02_02_d02,representation sensitivity
q_s7_02_02_00,legal compliance,paraphrase,indirect_attack,Metadata Filter,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_00,legal compliance,paraphrase,indirect_attack,GoodForget-RAG,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_00,legal compliance,paraphrase,indirect_attack,GoodForget-RAG hard threshold,tfidf_word,,s7_02_02_d02,threshold too strict
q_s7_02_02_00,legal compliance,paraphrase,indirect_attack,Negative Vector Baseline,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_01,legal compliance,stale_policy,stale_policy_confusion,Vanilla RAG,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_01,legal compliance,stale_policy,stale_policy_confusion,Positive-only RAG,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_01,legal compliance,stale_policy,stale_policy_confusion,Query Rewrite RAG,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_01,legal compliance,stale_policy,stale_policy_confusion,Keyword Blocklist,tfidf_word,,s7_02_02_d00|s7_02_02_d02,representation sensitivity
q_s7_02_02_01,legal compliance,stale_policy,stale_policy_confusion,Metadata Filter,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_01,legal compliance,stale_policy,stale_policy_confusion,GoodForget-RAG,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_01,legal compliance,stale_policy,stale_policy_confusion,GoodForget-RAG hard threshold,tfidf_word,,s7_02_02_d02,threshold too strict
q_s7_02_02_01,legal compliance,stale_policy,stale_policy_confusion,Negative Vector Baseline,tfidf_word,,s7_02_02_d02,representation sensitivity
q_s7_02_02_02,legal compliance,noisy_forget_set,noisy_forget,Vanilla RAG,tfidf_word,,s7_02_02_d02,overbroad forget set
q_s7_02_02_02,legal compliance,noisy_forget_set,noisy_forget,Positive-only RAG,tfidf_word,,s7_02_02_d02,overbroad forget set
q_s7_02_02_02,legal compliance,noisy_forget_set,noisy_forget,Query Rewrite RAG,tfidf_word,,s7_02_02_d02,overbroad forget set
q_s7_02_02_02,legal compliance,noisy_forget_set,noisy_forget,Keyword Blocklist,tfidf_word,,s7_02_02_d00|s7_02_02_d02,overbroad forget set
q_s7_02_02_02,legal compliance,noisy_forget_set,noisy_forget,Metadata Filter,tfidf_word,,s7_02_02_d02,overbroad forget set
q_s7_02_02_02,legal compliance,noisy_forget_set,noisy_forget,GoodForget-RAG,tfidf_word,,s7_02_02_d02,overbroad forget set
q_s7_02_02_02,legal compliance,noisy_forget_set,noisy_forget,GoodForget-RAG hard threshold,tfidf_word,,s7_02_02_d02,overbroad forget set
q_s7_02_02_02,legal compliance,noisy_forget_set,noisy_forget,Negative Vector Baseline,tfidf_word,,s7_02_02_d02,overbroad forget set
q_s7_02_03_00,legal compliance,stale_policy,stale_policy_confusion,Vanilla RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,representation sensitivity
q_s7_02_03_00,legal compliance,stale_policy,stale_policy_confusion,Positive-only RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,representation sensitivity
q_s7_02_03_00,legal compliance,stale_policy,stale_policy_confusion,Query Rewrite RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,representation sensitivity
q_s7_02_03_00,legal compliance,stale_policy,stale_policy_confusion,Keyword Blocklist,tfidf_word,,s7_02_03_d02,representation sensitivity
q_s7_02_03_00,legal compliance,stale_policy,stale_policy_confusion,Metadata Filter,tfidf_word,,s7_02_03_d00|s7_02_03_d02,representation sensitivity
q_s7_02_03_00,legal compliance,stale_policy,stale_policy_confusion,GoodForget-RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,representation sensitivity
q_s7_02_03_00,legal compliance,stale_policy,stale_policy_confusion,GoodForget-RAG hard threshold,tfidf_word,,s7_02_03_d00|s7_02_03_d02,threshold too strict
q_s7_02_03_00,legal compliance,stale_policy,stale_policy_confusion,Negative Vector Baseline,tfidf_word,,s7_02_03_d00|s7_02_03_d02,representation sensitivity
q_s7_02_03_01,legal compliance,noisy_forget_set,noisy_forget,Vanilla RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,overbroad forget set
q_s7_02_03_01,legal compliance,noisy_forget_set,noisy_forget,Positive-only RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,overbroad forget set
q_s7_02_03_01,legal compliance,noisy_forget_set,noisy_forget,Query Rewrite RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,overbroad forget set
q_s7_02_03_01,legal compliance,noisy_forget_set,noisy_forget,Keyword Blocklist,tfidf_word,,s7_02_03_d02,overbroad forget set
q_s7_02_03_01,legal compliance,noisy_forget_set,noisy_forget,Metadata Filter,tfidf_word,,s7_02_03_d00|s7_02_03_d02,overbroad forget set
q_s7_02_03_01,legal compliance,noisy_forget_set,noisy_forget,GoodForget-RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,overbroad forget set
q_s7_02_03_01,legal compliance,noisy_forget_set,noisy_forget,GoodForget-RAG hard threshold,tfidf_word,,s7_02_03_d00|s7_02_03_d02,overbroad forget set
q_s7_02_03_01,legal compliance,noisy_forget_set,noisy_forget,Negative Vector Baseline,tfidf_word,,s7_02_03_d00|s7_02_03_d02,overbroad forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,Vanilla RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,Positive-only RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,Keyword Blocklist,tfidf_word,,s7_02_03_d02,incomplete forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,Metadata Filter,tfidf_word,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,GoodForget-RAG,tfidf_word,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,GoodForget-RAG hard threshold,tfidf_word,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,tfidf_word,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Vanilla RAG,tfidf_word,s7_03_00_d01|s7_03_00_d03,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Positive-only RAG,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Query Rewrite RAG,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Keyword Blocklist,tfidf_word,s7_03_00_d03,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Metadata Filter,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,GoodForget-RAG,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,GoodForget-RAG hard threshold,tfidf_word,,s7_03_00_d00,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Negative Vector Baseline,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Vanilla RAG,tfidf_word,s7_03_00_d03,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Positive-only RAG,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Query Rewrite RAG,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Keyword Blocklist,tfidf_word,s7_03_00_d03,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Metadata Filter,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,GoodForget-RAG,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,GoodForget-RAG hard threshold,tfidf_word,,s7_03_00_d00,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Negative Vector Baseline,tfidf_word,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Vanilla RAG,tfidf_word,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Positive-only RAG,tfidf_word,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Query Rewrite RAG,tfidf_word,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Keyword Blocklist,tfidf_word,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Metadata Filter,tfidf_word,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG,tfidf_word,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG hard threshold,tfidf_word,,s7_03_00_d00|s7_03_00_d02,threshold too strict
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Negative Vector Baseline,tfidf_word,,s7_03_00_d02,representation sensitivity
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Vanilla RAG,tfidf_word,s7_03_01_d03,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Positive-only RAG,tfidf_word,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Query Rewrite RAG,tfidf_word,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Keyword Blocklist,tfidf_word,s7_03_01_d03,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Metadata Filter,tfidf_word,,s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,GoodForget-RAG,tfidf_word,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,GoodForget-RAG hard threshold,tfidf_word,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Negative Vector Baseline,tfidf_word,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Vanilla RAG,tfidf_word,,s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Positive-only RAG,tfidf_word,,s7_03_01_d00|s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Query Rewrite RAG,tfidf_word,,s7_03_01_d00|s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Keyword Blocklist,tfidf_word,,s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Metadata Filter,tfidf_word,,s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG,tfidf_word,,s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG hard threshold,tfidf_word,,s7_03_01_d02,threshold too strict
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Negative Vector Baseline,tfidf_word,,s7_03_01_d02,representation sensitivity
