query_id,domain,scenario_id,split,attack_type,method,representation,retrieved_doc_ids,selected_forbidden_doc_ids,missed_expected_doc_ids,leakage,leakage_rate,utility_recall,safe_context_recall,over_filter_rate,rank_of_first_forbidden_before,rank_of_first_forbidden_after,forbidden_rank_delta,safe_forbidden_margin_before,safe_forbidden_margin_after,margin_improvement,tradeoff_score
q_hn_00_01_02,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,GoodForget-RAG gamma=1.5,tfidf_word,hn_00_01_safe_public_doc|hn_00_06_safe_public_doc|hn_00_01_stale_or_obsolete_doc,hn_00_01_stale_or_obsolete_doc,hn_00_01_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.06648647965348231,0.3032780538922092,0.23679157423872688,-0.75
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,Vanilla RAG,tfidf_word,hn_00_01_near_duplicate_safe_doc|hn_00_01_forbidden_internal_doc|hn_00_01_safe_public_doc,hn_00_01_forbidden_internal_doc,,True,1.0,1.0,1.0,0.0,3.0,2.0,-1.0,0.06648647965348231,-0.010690278398384434,-0.07717675805186675,0.0
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,Positive-only RAG,tfidf_word,hn_00_01_safe_public_doc|hn_00_06_safe_public_doc|hn_00_06_forbidden_internal_doc,,hn_00_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.06648647965348231,0.08845323876604516,0.02196675911256285,0.25
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,Query Rewrite RAG,tfidf_word,hn_00_01_safe_public_doc|hn_00_06_safe_public_doc|hn_00_06_forbidden_internal_doc,,hn_00_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.06648647965348231,0.08845323876604516,0.02196675911256285,0.25
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,Metadata Filter,tfidf_word,hn_00_01_near_duplicate_safe_doc|hn_00_01_safe_public_doc|hn_00_06_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,2.0,-1.0,0.06648647965348231,-0.010690278398384434,-0.07717675805186675,1.0
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,Keyword Blocklist,tfidf_word,hn_00_01_near_duplicate_safe_doc|hn_00_01_forbidden_internal_doc|hn_00_01_safe_public_doc,hn_00_01_forbidden_internal_doc,,True,1.0,1.0,1.0,0.0,3.0,2.0,-1.0,0.06648647965348231,-0.010690278398384434,-0.07717675805186675,0.0
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,Negative Vector Baseline,tfidf_word,hn_00_01_safe_public_doc|hn_00_06_safe_public_doc|hn_00_06_forbidden_internal_doc,,hn_00_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.06648647965348231,0.2660596820881361,0.19957320243465376,0.25
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,GoodForget-RAG gamma=0,tfidf_word,hn_00_01_safe_public_doc|hn_00_06_safe_public_doc|hn_00_01_forbidden_internal_doc,hn_00_01_forbidden_internal_doc,hn_00_01_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.06648647965348231,0.06648647965348231,0.0,-0.75
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,GoodForget-RAG gamma=0.5,tfidf_word,hn_00_01_safe_public_doc|hn_00_06_safe_public_doc|hn_00_06_forbidden_internal_doc,,hn_00_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.06648647965348231,0.1454170043997246,0.07893052474624229,0.25
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,GoodForget-RAG gamma=1.0,tfidf_word,hn_00_01_safe_public_doc|hn_00_06_safe_public_doc|hn_00_06_forbidden_internal_doc,,hn_00_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.06648647965348231,0.2243475291459669,0.15786104949248458,0.25
q_hn_00_01_03,banking strategy,hn_00_01,stale_vs_current,stale_policy_confusion,GoodForget-RAG gamma=1.5,tfidf_word,hn_00_01_safe_public_doc|hn_00_06_safe_public_doc|hn_00_01_stale_or_obsolete_doc,hn_00_01_stale_or_obsolete_doc,hn_00_01_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.06648647965348231,0.3032780538922092,0.23679157423872688,-0.75
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,Vanilla RAG,tfidf_word,hn_00_02_near_duplicate_safe_doc|hn_00_02_forbidden_internal_doc|hn_00_02_safe_public_doc,hn_00_02_forbidden_internal_doc,,True,1.0,1.0,1.0,0.0,3.0,2.0,-1.0,0.05674473741941122,-0.04570693001806331,-0.10245166743747453,0.0
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,Positive-only RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.05674473741941122,0.0937843867832957,0.037039649363884486,0.25
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,Query Rewrite RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.05674473741941122,0.0937843867832957,0.037039649363884486,0.25
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,Metadata Filter,tfidf_word,hn_00_02_near_duplicate_safe_doc|hn_00_02_safe_public_doc|hn_00_07_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,2.0,-1.0,0.05674473741941122,-0.04570693001806331,-0.10245166743747453,1.0
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,Keyword Blocklist,tfidf_word,hn_00_02_near_duplicate_safe_doc|hn_00_02_forbidden_internal_doc|hn_00_02_safe_public_doc,hn_00_02_forbidden_internal_doc,,True,1.0,1.0,1.0,0.0,3.0,2.0,-1.0,0.05674473741941122,-0.04570693001806331,-0.10245166743747453,0.0
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,Negative Vector Baseline,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.05674473741941122,0.3065139907361149,0.2497692533167037,-0.75
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,GoodForget-RAG gamma=0,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_forbidden_internal_doc,hn_00_02_forbidden_internal_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.05674473741941122,0.05674473741941122,0.0,-0.75
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,GoodForget-RAG gamma=0.5,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.05674473741941122,0.16260356341440407,0.10585882599499286,0.25
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,GoodForget-RAG gamma=1.0,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.05674473741941122,0.268462389409397,0.21171765198998577,-0.75
q_hn_00_02_00,banking strategy,hn_00_02,forbidden_attribute_overlap,direct_negative,GoodForget-RAG gamma=1.5,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.05674473741941122,0.37432121540439,0.3175764779849788,-0.75
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,Vanilla RAG,tfidf_word,hn_00_02_near_duplicate_safe_doc|hn_00_02_safe_public_doc|hn_00_07_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.07996237946331741,0.012337175091702013,-0.0676252043716154,1.0
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,Positive-only RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.07996237946331741,0.0937843867832957,0.013822007319978291,0.25
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,Query Rewrite RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.07996237946331741,0.0937843867832957,0.013822007319978291,0.25
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,Metadata Filter,tfidf_word,hn_00_02_near_duplicate_safe_doc|hn_00_02_safe_public_doc|hn_00_07_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.07996237946331741,0.012337175091702013,-0.0676252043716154,1.0
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,Keyword Blocklist,tfidf_word,hn_00_02_near_duplicate_safe_doc|hn_00_02_safe_public_doc|hn_00_07_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.07996237946331741,0.012337175091702013,-0.0676252043716154,1.0
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,Negative Vector Baseline,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.07996237946331741,0.3297316327800211,0.2497692533167037,-0.75
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,GoodForget-RAG gamma=0,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_forbidden_internal_doc,hn_00_02_forbidden_internal_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.07996237946331741,0.07996237946331741,0.0,-0.75
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,GoodForget-RAG gamma=0.5,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.07996237946331741,0.18582120545831027,0.10585882599499286,0.25
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,GoodForget-RAG gamma=1.0,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.07996237946331741,0.2916800314533032,0.21171765198998577,-0.75
q_hn_00_02_01,banking strategy,hn_00_02,forbidden_attribute_overlap,contrastive_attack,GoodForget-RAG gamma=1.5,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.07996237946331741,0.3975388574482962,0.3175764779849788,-0.75
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,Vanilla RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_stale_or_obsolete_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0943284016371082,0.04825223052617911,-0.0460761711109291,0.25
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,Positive-only RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0943284016371082,0.0937843867832957,-0.0005440148538125023,0.25
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,Query Rewrite RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0943284016371082,0.0937843867832957,-0.0005440148538125023,0.25
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,Metadata Filter,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_near_duplicate_safe_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0943284016371082,0.04825223052617911,-0.0460761711109291,0.25
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,Keyword Blocklist,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_stale_or_obsolete_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0943284016371082,0.04825223052617911,-0.0460761711109291,0.25
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,Negative Vector Baseline,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0943284016371082,0.3440976549538119,0.2497692533167037,-0.75
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,GoodForget-RAG gamma=0,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_forbidden_internal_doc,hn_00_02_forbidden_internal_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0943284016371082,0.0943284016371082,0.0,-0.75
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,GoodForget-RAG gamma=0.5,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0943284016371082,0.20018722763210106,0.10585882599499286,-0.75
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,GoodForget-RAG gamma=1.0,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0943284016371082,0.306046053627094,0.21171765198998577,-0.75
q_hn_00_02_02,banking strategy,hn_00_02,forbidden_attribute_overlap,indirect_attack,GoodForget-RAG gamma=1.5,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0943284016371082,0.4119048796220869,0.3175764779849787,-0.75
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,Vanilla RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.10513459667468505,0.07526771812012134,-0.029866878554563714,1.0
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,Positive-only RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.10513459667468505,0.0937843867832957,-0.011350209891389351,0.25
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,Query Rewrite RAG,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_07_forbidden_internal_doc,,hn_00_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.10513459667468505,0.0937843867832957,-0.011350209891389351,0.25
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,Metadata Filter,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.10513459667468505,0.07526771812012134,-0.029866878554563714,1.0
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,Keyword Blocklist,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.10513459667468505,0.07526771812012134,-0.029866878554563714,1.0
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,Negative Vector Baseline,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.10513459667468505,0.35490384999138874,0.2497692533167037,-0.75
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,GoodForget-RAG gamma=0,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_forbidden_internal_doc,hn_00_02_forbidden_internal_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.10513459667468505,0.10513459667468505,0.0,-0.75
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,GoodForget-RAG gamma=0.5,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.10513459667468505,0.2109934226696779,0.10585882599499286,-0.75
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,GoodForget-RAG gamma=1.0,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.10513459667468505,0.3168522486646708,0.21171765198998577,-0.75
q_hn_00_02_03,banking strategy,hn_00_02,forbidden_attribute_overlap,codeword_attack,GoodForget-RAG gamma=1.5,tfidf_word,hn_00_07_safe_public_doc|hn_00_02_safe_public_doc|hn_00_02_stale_or_obsolete_doc,hn_00_02_stale_or_obsolete_doc,hn_00_02_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.10513459667468505,0.42271107465966373,0.3175764779849787,-0.75
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Vanilla RAG,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_03_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,5.0,2.0,0.10805704225030499,0.09669459943255265,-0.011362442817752338,1.0
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Positive-only RAG,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_forbidden_internal_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.10805704225030499,0.08672400309660477,-0.021333039153700217,0.25
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Query Rewrite RAG,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_forbidden_internal_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.10805704225030499,0.08672400309660477,-0.021333039153700217,0.25
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Metadata Filter,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_03_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,5.0,2.0,0.10805704225030499,0.09669459943255265,-0.011362442817752338,1.0
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Keyword Blocklist,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_near_duplicate_safe_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.10805704225030499,0.09669459943255265,-0.011362442817752338,0.25
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Negative Vector Baseline,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_forbidden_internal_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.10805704225030499,0.22612339678432558,0.11806635453402059,0.25
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,GoodForget-RAG gamma=0,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_03_forbidden_internal_doc,hn_00_03_forbidden_internal_doc,hn_00_03_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.10805704225030499,0.10805704225030499,0.0,-0.75
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,GoodForget-RAG gamma=0.5,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_forbidden_internal_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.10805704225030499,0.1688842885974836,0.06082724634717862,0.25
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.0,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_forbidden_internal_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.10805704225030499,0.22971153494466223,0.12165449269435724,0.25
q_hn_00_03_00,banking strategy,hn_00_03,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.5,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_forbidden_internal_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.10805704225030499,0.2905387812918408,0.1824817390415358,0.25
q_hn_00_03_01,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Vanilla RAG,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_03_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,5.0,2.0,0.10805704225030499,0.09669459943255265,-0.011362442817752338,1.0
q_hn_00_03_01,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Positive-only RAG,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_forbidden_internal_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.10805704225030499,0.08672400309660477,-0.021333039153700217,0.25
q_hn_00_03_01,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Query Rewrite RAG,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_forbidden_internal_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.10805704225030499,0.08672400309660477,-0.021333039153700217,0.25
q_hn_00_03_01,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Metadata Filter,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_03_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,5.0,2.0,0.10805704225030499,0.09669459943255265,-0.011362442817752338,1.0
q_hn_00_03_01,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Keyword Blocklist,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_near_duplicate_safe_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.10805704225030499,0.09669459943255265,-0.011362442817752338,0.25
q_hn_00_03_01,banking strategy,hn_00_03,codeword_attribute,codeword_attack,Negative Vector Baseline,tfidf_word,hn_00_03_safe_public_doc|hn_00_08_safe_public_doc|hn_00_08_forbidden_internal_doc,,hn_00_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.10805704225030499,0.22612339678432558,0.11806635453402059,0.25
